Date,Product,Quantity,Price
2024-08-30,Mangoes,317.2,94.16
2025-03-14,Soybeans,1735.3,30.57
2024-08-14,Corn Yellow,941.6,55.41
2024-01-29,Cabbage,477.8,41.484
2024-01-06,Lettuce,237.2,17.26
2025-01-25,Plums,333.3,97.32
2025-08-27,Eggs,279.3,115.03
2024-04-26,Raspberries,360.6,57.37
2025-11-10,Grapes Red,91.3,56.61
2025-12-19,Corn Yellow,1903.1,57.8
2025-09-15,Peaches,274.5,44.19
2025-12-15,Cheese Mozzarella,116.0,55.5
2025-06-12,Oats,1706.0,54.22
2024-08-18,Cheese Feta,381.7,84.07
2023-07-17,Quinoa,1893.9,33.17
2025-08-23,Butter,499.3,65.02
2025-07-24,Oats,1448.0,44.62
2025-09-27,Yogurt Greek,351.6,60.03
2023-06-29,Grapes Red,231.8,75.96
2025-08-18,Yogurt Plain,439.3,121.62
2024-12-07,Wheat Durum,667.0,59.64
2023-08-04,Raspberries,91.4,71.06
2023-03-30,Bananas,333.1,41.98
2025-01-16,Apples Green,373.4,40.29
2023-11-10,Cucumbers,654.8,18.34
2023-11-07,Oranges Navel,188.6,56.02
2023-04-20,Wheat Durum,1544.5,47.41
2024-01-27,Lettuce,397.1,39.696
2023-11-19,Yogurt Plain,403.7,118.41
2023-05-03,Milk Fresh,382.4,138.19
2025-06-30,Quinoa,1720.1,40.03
2025-03-10,Corn Yellow,1909.8,45.59
2024-12-25,Wheat Organic,673.5,57.48
2025-11-28,Wheat Durum,902.9,55.104
2023-03-08,Rice Basmati,1691.5,34.3
2024-02-22,Onions White,264.8,27.43
2025-08-20,Barley,818.4,40.14
2025-11-01,Tomatoes Fresh,256.5,23.44
2025-09-28,Wheat Durum,887.1,37.9
2023-01-03,Mangoes,78.1,67.788
2025-10-30,Butter,286.9,75.94
2025-03-21,Oranges Navel,213.0,55.42
2025-07-31,Eggs Organic,401.5,63.97
2023-09-25,Plums,358.2,44.1
2023-11-08,Pears,352.8,98.04
2024-07-04,Yogurt Greek,431.6,157.044
2025-01-27,Grapes Red,65.2,86.316
2024-04-17,Yogurt Plain,248.1,84.22
2025-05-09,Pears,101.8,67.884
2025-12-23,Eggs,177.9,45.19
2024-10-08,Barley,1863.3,40.62
2025-05-16,Barley,2379.0,30.53
2023-08-21,Spinach,522.1,17.67
2023-11-15,Carrots,331.8,36.73
2025-10-08,Oats,1442.4,43.9
2023-02-10,Mangoes,342.1,68.18
2024-01-17,Yogurt Plain,372.2,111.31
2025-04-20,Cheese Mozzarella,149.8,51.78
2023-10-28,Soybeans,1481.9,68.736
2024-12-19,Cream,299.9,135.72
2025-12-08,Raspberries,225.3,98.63
2024-07-27,Corn Yellow,921.0,54.44
2023-01-21,Pears,164.7,51.39
2023-01-01,Pears,155.3,84.19
2023-10-19,Tomatoes Fresh,117.4,26.77
2025-03-20,Cheese Feta,374.1,107.19
2025-11-29,Barley,1653.0,44.33
2024-07-11,Wheat Durum,1507.3,43.36
2023-07-07,Corn White,925.9,55.08
2024-12-25,Plums,322.9,48.3
2023-06-15,Cauliflower,170.6,22.52
2025-08-07,Bananas,376.3,60.55
2024-02-26,Tomatoes Fresh,511.4,19.14
2024-07-08,Raspberries,316.7,97.19
2023-02-15,Raspberries,72.9,65.88
2024-01-23,Milk Almond,81.6,38.95
2023-10-19,Potatoes Sweet,375.6,18.19
2024-04-20,Barley,1554.1,42.85
2025-09-08,Rice Premium,1628.5,34.83
2024-03-24,Cauliflower,471.0,30.16
2025-05-10,Potatoes Sweet,503.1,30.696
2025-11-25,Mangoes,182.5,94.04
2024-06-01,Grapes Red,429.1,77.95
2024-03-25,Cheese Feta,178.9,69.17
2023-10-25,Rice Premium,1599.1,46.93
2025-03-04,Grapes Green,337.4,60.82
2025-05-30,Soybeans,690.9,45.0
2023-04-03,Soybeans,554.1,35.7
2023-05-03,Carrots,138.7,45.732
2024-01-23,Pineapple,199.8,63.84
2025-03-20,Grapes Green,235.6,93.096
2023-09-06,Carrots,332.6,31.92
2023-08-15,Oats,756.0,60.6
2023-08-19,Rice Basmati,756.4,51.564
2024-06-23,Peaches,215.4,42.55
2023-10-29,Plums,205.3,70.05
2025-01-07,Raspberries,229.3,78.21
2024-07-20,Tomatoes Fresh,293.4,36.576
2023-08-24,Pears,85.1,53.4
2025-06-14,Yogurt Greek,321.4,111.55
2025-05-04,Yogurt Plain,133.5,38.49
2023-08-17,Eggs Organic,195.9,31.32
2023-12-15,Oranges,174.6,64.764
2025-03-14,Soybeans,1957.9,31.9
2025-10-18,Peppers Bell,549.0,27.68
2023-09-15,Tomatoes Fresh,484.7,31.23
2024-11-16,Oats,729.3,55.2
2023-08-17,Yogurt Greek,482.3,94.06
2025-10-14,Mangoes,276.5,81.972
2023-11-03,Raspberries,371.4,66.85
2024-02-12,Lettuce,141.2,30.52
2025-03-28,Wheat Durum,1420.2,54.73
2024-10-05,Peppers Bell,502.2,34.452
2025-12-24,Cheese Cheddar,430.7,69.59
2023-01-13,Blueberries,338.0,47.55
2024-07-18,Rice Basmati,1392.7,44.04
2025-09-05,Milk Almond,33.5,63.13
2025-01-19,Rice Premium,1137.0,44.1
2023-10-23,Rice Premium,1894.7,36.69
2025-07-05,Eggs,81.7,97.63
2023-03-20,Yogurt Plain,175.4,117.58
2025-10-12,Apples Green,126.8,47.86
2024-08-29,Corn White,1312.2,48.25
2023-10-03,Spinach,300.6,23.04
2023-10-31,Lettuce,347.1,31.88
2025-04-02,Lettuce,109.4,27.57
2023-10-15,Oats,1609.7,57.58
2025-03-05,Cauliflower,124.6,19.9
2023-01-04,Onions White,554.7,32.57
2025-12-25,Cheese Feta,34.5,141.18
2024-07-22,Milk Fresh,283.5,77.75
2025-06-10,Pineapple,212.9,71.69
2024-04-22,Wheat Organic,1602.7,54.228
2023-02-13,Oats,1505.2,49.74
2025-01-30,Strawberries,338.2,48.95
2023-08-30,Grapes Red,387.8,91.77
2025-01-11,Raspberries,120.2,62.29
2025-03-25,Rice Basmati,1642.0,63.336
2023-12-03,Cheese Feta,289.7,51.1
2023-06-10,Onions Red,703.2,25.68
2025-01-27,Yogurt Greek,443.6,120.76
2025-10-18,Potatoes Sweet,299.7,34.0
2024-11-23,Broccoli,726.1,20.66
2023-10-31,Potatoes,485.2,21.0
2025-12-08,Potatoes,402.9,37.26
2024-07-30,Grapes Red,204.4,84.89999999999999
2023-07-28,Raspberries,305.7,41.63
2023-02-28,Barley,971.2,54.73
2024-02-23,Grapes Red,55.7,78.0
2024-06-02,Peaches,266.0,88.0
2024-02-17,Blueberries,114.3,57.73
2023-03-18,Eggplant,411.3,29.484
2023-03-25,Cabbage,573.9,27.79
2023-07-09,Yogurt Plain,256.0,92.26
2023-12-31,Tomatoes Fresh,344.2,23.74
2025-06-05,Raspberries,438.2,55.82
2025-08-05,Corn Yellow,922.5,34.93
2023-07-04,Potatoes,572.0,23.36
2023-09-06,Peaches,260.8,44.42
2025-04-09,Yogurt Greek,82.4,124.17
2025-08-26,Barley,534.0,36.86
2024-03-16,Raspberries,85.4,97.91
2023-12-06,Yogurt Strawberry,288.7,140.0
2023-02-06,Corn White,1105.1,59.17
2025-11-07,Pineapple,364.8,55.76
2024-04-06,Yogurt Plain,473.5,70.5
2024-05-19,Peaches,344.4,96.61
2023-04-03,Raspberries,303.4,84.86
2025-07-27,Butter,48.1,78.264
2024-06-03,Bananas,227.1,71.27
2023-12-17,Pineapple,160.6,85.03
2025-03-15,Yogurt Greek,310.8,62.27
2024-01-12,Yogurt Strawberry,293.1,47.35
2025-12-05,Butter,348.7,58.31
2025-11-28,Yogurt Greek,410.2,92.81
2024-12-22,Milk Fresh,390.2,105.28
2023-03-01,Wheat Durum,1025.5,44.544
2023-09-01,Quinoa,984.8,54.4
2025-06-12,Eggs,391.5,113.22
2023-03-07,Corn Yellow,515.1,50.35
2024-10-11,Soybeans,1149.1,62.016
2023-10-05,Milk Almond,171.5,84.468
2024-10-10,Corn Yellow,1434.8,52.28
2025-05-05,Corn White,2171.9,51.24
2024-05-27,Cheese Mozzarella,147.4,82.59599999999999
2025-11-16,Soybeans,957.8,62.988
2024-05-28,Broccoli,374.4,30.15
2023-12-16,Zucchini,246.6,35.78
2025-05-28,Cucumbers,198.8,26.0
2025-11-09,Potatoes,511.5,38.808
2023-12-24,Pineapple,200.1,59.03
2025-06-09,Wheat Organic,1145.8,59.616
2024-08-30,Cauliflower,309.6,38.44
2023-06-14,Cheese Feta,265.0,105.04
2025-02-24,Cheese Mozzarella,428.7,113.136
2023-05-30,Cabbage,259.8,27.69
2023-03-18,Cucumbers,594.7,37.596
2024-08-31,Milk Fresh,186.4,76.48
2025-06-15,Corn White,619.7,42.1
2024-06-28,Rice Basmati,619.4,34.85
2024-01-05,Yogurt Plain,219.9,65.68
2025-07-07,Apples Green,385.7,70.872
2024-09-26,Oats,641.3,30.7
2025-10-11,Yogurt Greek,228.0,146.63
2024-11-06,Zucchini,329.3,18.192
2023-08-11,Carrots Baby,569.6,29.21
2024-06-30,Spinach,752.1,21.22
2024-08-07,Spinach,358.5,34.99
2025-02-13,Wheat Organic,1933.0,45.4
2025-07-08,Zucchini,302.1,19.52
2023-04-01,Yogurt Strawberry,76.4,73.95
2023-10-20,Grapes Red,155.1,95.82
2025-06-18,Yogurt Strawberry,262.3,118.41
2025-10-19,Corn White,1879.2,38.71
2024-02-07,Strawberries,129.8,91.89
2023-12-26,Wheat Organic,986.7,53.46
2025-04-27,Apples Green,367.9,93.35
2024-03-18,Plums,361.2,74.95
2023-09-22,Rice Basmati,756.5,60.312
2024-04-11,Carrots,509.5,37.63
2023-10-25,Grapes Green,70.5,83.75999999999999
2023-03-01,Oats,1455.0,36.23
2025-07-21,Butter,372.6,27.28
2025-08-02,Quinoa,575.0,49.284
2023-08-29,Onions White,187.7,27.96
2023-09-15,Yogurt Greek,178.5,84.47
2023-08-12,Peppers Bell,556.6,25.19
2023-12-20,Grapes Red,270.8,89.76
2025-03-25,Plums,345.8,56.2
2024-02-28,Cheese Feta,369.7,138.36
2023-05-24,Wheat Organic,893.6,48.03
2023-09-09,Oranges,95.9,83.5
2023-04-15,Yogurt Strawberry,479.5,27.02
2024-08-09,Milk Almond,260.2,133.47
2023-04-21,Soybeans,1770.9,39.67
2025-01-12,Lettuce,491.6,32.59
2024-10-25,Spinach,333.8,17.46
2025-05-24,Yogurt Strawberry,168.6,39.3
2023-11-04,Mangoes,218.5,53.38
2023-08-20,Corn Yellow,777.4,31.98
2025-03-22,Cheese Cheddar,369.7,139.54
2024-11-09,Peppers Bell,623.2,23.7
2023-03-02,Milk Fresh,175.7,93.42
2023-09-16,Grapes Red,172.8,46.93
2023-06-29,Peaches,298.6,49.98
2024-05-31,Cream,211.5,111.39
2023-01-12,Grapes Red,508.9,94.91
2025-01-29,Yogurt Plain,225.6,116.81
2023-03-04,Corn White,506.6,36.312
2025-07-06,Mangoes,177.6,74.24
2025-02-12,Corn Yellow,865.5,42.67
2023-04-04,Spinach,145.3,31.84
2024-12-05,Apples Green,271.0,73.85
2023-07-24,Yogurt Strawberry,361.3,32.27
2025-06-04,Peppers Bell,392.7,15.3
2023-12-30,Yogurt Plain,493.9,108.24
2023-10-27,Onions White,495.5,18.3
2023-05-29,Cucumbers,226.1,35.59
2025-08-20,Grapes Green,170.4,73.07
2023-09-11,Lettuce,295.7,17.49
2023-01-24,Carrots,219.1,29.36
2024-08-05,Grapes Red,218.0,85.41
2024-01-01,Wheat Durum,1497.9,46.09
2023-02-03,Carrots,580.1,25.644
2023-11-06,Yogurt Strawberry,183.0,147.32
2024-12-11,Quinoa,1861.5,38.9
2024-04-06,Yogurt Greek,191.2,27.7
2023-07-16,Wheat Organic,1654.6,58.152
2024-12-31,Lettuce,597.6,17.12
2024-11-22,Quinoa,1131.2,51.99
2024-12-10,Rice Basmati,1963.9,55.29
2024-09-12,Peppers Bell,196.5,21.66
2025-04-22,Mangoes,151.7,105.204
2025-10-17,Wheat Organic,2269.8,31.83
2024-07-30,Cauliflower,382.2,20.928
2024-05-26,Cream,451.1,48.444
2025-11-04,Grapes Red,136.8,58.212
2025-11-23,Cheese Feta,191.1,93.26
2025-12-12,Spinach,451.0,22.38
2025-01-11,Carrots,636.5,38.67
2023-05-12,Quinoa,945.5,48.156
2024-04-16,Oats,601.1,47.84
2025-08-30,Apples Red,354.3,64.22
2025-03-12,Rice Basmati,1180.4,41.83
2025-06-11,Strawberries,125.1,43.76
2023-08-08,Peaches,196.8,62.88
2025-08-22,Quinoa,1737.7,42.6
2024-01-25,Potatoes,546.6,21.516
2025-07-29,Strawberries,134.0,52.164
2025-09-27,Soybeans,640.0,36.34
2025-07-08,Corn White,975.3,57.39
2023-09-09,Oranges,226.4,96.71
2024-10-12,Wheat Durum,1913.2,36.81
2023-06-25,Wheat Organic,1542.7,40.296
2023-11-09,Strawberries,123.6,54.7
2024-02-17,Milk Almond,391.4,98.84
2024-05-13,Eggs,192.0,127.85
2024-11-04,Blueberries,337.1,73.428
2023-04-17,Cheese Mozzarella,445.8,107.71
2025-06-09,Apples Green,377.1,62.23
2024-02-29,Wheat Durum,1091.6,54.32
2025-04-12,Onions Red,346.9,30.06
2023-04-17,Cheese Feta,479.9,118.05
2024-08-19,Oats,1133.9,62.712
2024-10-29,Corn Yellow,685.9,63.336
2024-07-11,Rice Premium,781.3,44.09
2025-10-24,Pineapple,278.9,67.94399999999999
2023-03-02,Carrots,554.5,36.88
2025-03-12,Oats,1554.7,63.888
2024-04-29,Rice Basmati,1676.6,51.0
2024-09-11,Cheese Mozzarella,41.2,111.05
2025-11-12,Wheat Durum,979.7,54.06
2024-11-29,Strawberries,492.2,75.97
2025-12-21,Rice Premium,1597.7,54.6
2024-06-05,Plums,371.8,93.5
2024-01-25,Apples Red,236.1,47.98
2023-11-02,Yogurt Plain,433.0,79.72
2025-09-14,Corn Yellow,1046.6,52.85
2025-04-23,Eggs Organic,415.9,87.61
2023-07-03,Carrots,158.2,31.89
2025-06-07,Oranges Navel,311.5,69.05
2025-08-10,Wheat Durum,1051.4,35.22
2025-08-11,Yogurt Strawberry,481.6,73.18
2024-01-19,Plums,354.4,61.5
2024-09-17,Yogurt Plain,119.3,75.88
2023-10-05,Tomatoes Fresh,397.0,30.32
2024-05-14,Peaches,377.6,47.72
2025-06-05,Carrots,760.3,28.332
2025-01-07,Mangoes,489.6,92.12
2025-08-07,Milk Almond,325.3,44.38
2024-08-18,Tomatoes Cherry,273.8,16.0
2025-01-15,Yogurt Plain,54.5,69.9
2024-01-24,Barley,1183.3,55.66
2025-08-05,Eggs Organic,423.5,51.69
2024-05-23,Tomatoes Cherry,393.9,20.844
2025-05-17,Oats,1663.8,34.23
2024-12-21,Cauliflower,493.9,16.1
2023-06-05,Pineapple,134.9,47.07
2023-10-05,Peppers Bell,412.1,22.07
2024-10-18,Rice Basmati,1369.4,41.76
2025-11-29,Eggs,352.1,99.924
2023-03-10,Bananas,89.8,97.18
2024-01-02,Cheese Feta,49.5,33.144
2023-07-31,Wheat Organic,1823.5,50.73
2025-04-01,Eggplant,591.7,18.98
2023-08-21,Eggs,325.5,106.96
2025-09-19,Onions Red,599.6,27.51
2025-10-13,Carrots Baby,173.7,16.32
2025-02-28,Eggs,85.7,142.62
2023-03-29,Rice Basmati,1017.5,71.652
2023-08-07,Carrots,279.5,27.396
2023-12-27,Tomatoes Cherry,311.2,16.66
2025-04-26,Barley,564.5,48.82
2025-11-20,Rice Basmati,1671.2,65.916
2023-04-04,Apples Green,389.8,77.05
2023-04-25,Corn White,1903.5,49.08
2025-01-26,Cabbage,504.1,31.48
2024-04-23,Cucumbers,363.5,34.47
2025-06-21,Apples Green,446.7,90.732
2025-08-26,Milk Almond,303.5,74.628
2023-02-26,Rice Basmati,527.5,40.14
2025-12-31,Oranges Navel,147.5,58.49
2024-03-05,Rice Premium,1082.5,32.17
2023-08-25,Wheat Durum,1344.1,38.77
2023-03-11,Zucchini,435.1,26.63
2023-05-05,Carrots,421.6,15.35
2024-07-04,Pears,149.1,61.64
2025-03-28,Yogurt Greek,486.9,29.41
2024-11-14,Grapes Red,189.2,96.32
2024-05-07,Butter,378.2,70.63
2025-08-08,Barley,966.5,59.59
2023-03-20,Apples Red,52.6,66.4
2023-07-25,Soybeans,520.4,36.37
2023-05-21,Oats,1817.3,47.85
2024-02-06,Carrots Baby,234.9,31.86
2024-11-11,Apples Green,220.9,72.69
2024-07-31,Peaches,84.6,83.85
2023-04-16,Barley,937.0,32.11
2024-08-17,Pears,318.7,90.73
2023-07-05,Corn Yellow,1116.2,49.19
2023-02-17,Cream,243.4,157.524
2023-03-03,Raspberries,222.5,95.99
2023-04-11,Apples Red,86.8,50.7
2023-10-06,Butter,135.5,46.73
2025-04-11,Potatoes Sweet,378.0,41.688
2023-05-24,Peaches,174.5,66.83
2024-07-14,Apples Red,377.6,41.62
2024-08-21,Mangoes,187.6,78.06
2025-08-26,Tomatoes Cherry,442.3,39.73
2023-07-17,Strawberries,227.5,94.43
2023-03-04,Oats,1688.2,58.08
2023-07-30,Spinach,597.7,26.94
2023-02-27,Yogurt Strawberry,29.5,167.4
2024-04-30,Rice Basmati,1247.7,35.27
2024-11-16,Broccoli,499.8,47.448
2025-03-17,Quinoa,1189.3,50.57
2024-01-19,Pineapple,460.5,78.99
2024-08-02,Milk Fresh,24.2,46.59
2023-12-22,Oranges Navel,214.4,70.92
2023-10-10,Cheese Feta,324.1,43.01
2025-04-24,Grapes Green,381.1,48.24
2023-07-05,Cheese Feta,334.2,40.64
2024-04-10,Rice Basmati,1239.9,32.94
2025-12-15,Corn White,1801.8,55.07
2023-09-24,Grapes Green,74.0,43.32
2023-04-28,Corn Yellow,687.1,38.32
2025-09-27,Corn White,532.6,42.78
2024-06-08,Wheat Organic,984.5,47.62
2023-10-01,Raspberries,223.9,63.49
2025-05-05,Cream,373.3,128.57
2024-02-04,Peppers Bell,509.1,36.44
2023-09-26,Oranges Navel,117.7,81.74
2025-10-28,Milk Almond,476.2,100.77
2025-09-25,Wheat Organic,1647.0,56.76
2023-06-16,Rice Premium,1382.8,46.872
2025-08-05,Corn White,1220.8,32.37
2023-11-02,Apples Red,407.3,46.46
2025-03-16,Peaches,127.1,51.18
2023-03-15,Potatoes Sweet,521.2,26.868
2024-12-04,Potatoes,598.3,38.424
2023-10-01,Corn Yellow,1850.2,63.156
2023-04-04,Raspberries,271.8,62.31
2024-11-22,Cheese Cheddar,95.1,43.71
2023-07-05,Raspberries,361.0,68.17
2025-09-13,Potatoes,113.7,28.98
2025-04-10,Bananas,118.8,95.08
2025-04-07,Tomatoes Cherry,323.6,18.95
2023-10-25,Cauliflower,108.2,29.82
2023-05-22,Rice Basmati,2370.2,38.07
2024-12-06,Carrots,215.5,29.37
2024-11-27,Onions White,237.5,37.32
2025-02-19,Wheat Durum,1493.0,44.61
2023-09-23,Broccoli,460.6,33.21
2023-04-23,Rice Basmati,1654.8,71.74799999999999
2025-01-05,Rice Basmati,1252.9,50.83
2024-01-19,Tomatoes Cherry,353.7,35.12
2023-01-18,Rice Basmati,668.9,52.17
2025-01-24,Rice Premium,830.1,57.6
2024-05-06,Lettuce,294.4,20.98
2023-06-26,Apples Red,452.3,79.39
2023-02-06,Yogurt Plain,427.2,46.29
2025-10-14,Cheese Cheddar,427.2,69.14
2025-04-08,Onions Red,295.3,18.16
2023-11-19,Milk Fresh,134.9,50.63
2023-06-21,Corn Yellow,657.4,38.61
2024-01-23,Oats,1574.1,37.32
2025-06-18,Cheese Cheddar,263.2,93.87
2025-07-29,Cabbage,264.8,28.884
2024-10-18,Milk Almond,93.9,55.47
2024-01-25,Yogurt Strawberry,83.6,96.49
2025-11-25,Cheese Cheddar,25.5,65.93
2023-02-15,Apples Red,344.9,58.2
2024-06-14,Eggs,407.0,111.78
2023-10-02,Plums,368.7,43.01
2023-06-30,Eggplant,601.8,15.54
2024-06-12,Wheat Organic,1238.8,36.07
2024-08-16,Cheese Mozzarella,213.2,51.24
2024-06-28,Spinach,710.8,33.86
2025-12-21,Oranges Navel,393.9,97.45
2024-10-21,Cheese Feta,217.1,40.94
2024-07-17,Tomatoes Fresh,418.3,37.17
2025-03-21,Rice Premium,1417.4,57.67
2023-08-27,Apples Red,138.8,82.01
2024-12-21,Wheat Organic,808.7,53.19
2025-06-09,Potatoes Sweet,690.3,30.37
2023-03-23,Rice Premium,1660.7,52.572
2023-07-01,Carrots,107.8,16.29
2024-07-08,Eggs Organic,100.3,70.69
2024-01-26,Soybeans,800.6,57.54
2024-08-26,Corn Yellow,1839.6,34.09
2024-02-16,Corn Yellow,1562.2,51.33
2023-01-29,Apples Red,105.2,50.89
2024-05-21,Oranges Navel,60.2,98.98
2025-10-22,Potatoes Sweet,524.0,44.664
2024-10-12,Yogurt Greek,325.9,126.55
2024-10-16,Oranges,367.3,114.708
2025-12-19,Bananas,355.5,74.84
2023-04-18,Cauliflower,296.2,21.68
2024-07-13,Yogurt Greek,223.3,120.708
2025-02-01,Bananas,198.3,50.06
2024-11-11,Cauliflower,670.6,39.75
2023-07-20,Milk Almond,43.6,107.83
2025-01-17,Pears,206.2,47.27
2024-10-31,Cucumbers,436.8,17.37
2024-08-28,Apples Red,130.3,53.4
2025-11-07,Yogurt Strawberry,423.8,72.23
2025-06-08,Cheese Mozzarella,238.9,133.05
2025-06-25,Wheat Organic,1806.6,35.99
2024-10-22,Eggs Organic,452.5,66.59
2024-10-18,Plums,342.4,91.08
2024-01-19,Cheese Feta,230.4,122.11
2024-04-26,Bananas,300.5,61.57
2025-06-09,Apples Green,487.2,59.77
2023-06-19,Yogurt Strawberry,173.6,93.25
2024-06-17,Cauliflower,766.3,33.01
2024-04-02,Broccoli,560.0,38.796
2023-02-11,Raspberries,174.0,75.56
2023-01-30,Strawberries,68.1,95.316
2024-10-22,Peppers Bell,516.5,25.34
2024-10-17,Onions Red,190.3,15.58
2023-11-23,Cauliflower,153.7,25.7
2024-04-05,Potatoes,303.7,36.55
2023-01-21,Wheat Organic,882.0,31.56
2025-10-12,Rice Premium,1166.9,53.81
2024-07-16,Pineapple,333.3,78.13199999999999
2023-11-08,Wheat Organic,525.3,55.81
2024-06-17,Grapes Red,72.4,43.75
2025-09-18,Potatoes Sweet,233.7,30.09
2025-08-24,Quinoa,1694.0,36.47
2023-10-28,Eggs Organic,67.0,59.13
2023-12-13,Cheese Mozzarella,360.7,45.09
2024-05-01,Potatoes,149.2,18.744
2023-11-09,Yogurt Greek,91.7,72.18
2024-11-23,Raspberries,81.4,68.97
2025-07-01,Cheese Feta,285.2,138.83
2024-12-23,Cheese Mozzarella,260.3,91.96
2025-09-08,Oranges Navel,311.8,79.1
2024-07-29,Oats,1227.6,46.968
2025-02-03,Quinoa,527.9,34.9
2025-06-15,Corn White,808.3,53.25
2025-07-03,Cream,146.7,31.09
2025-07-13,Eggs Organic,22.1,56.79
2024-07-04,Corn Yellow,1339.8,35.21
2025-10-09,Milk Fresh,400.8,120.24
2024-07-05,Oranges,386.4,68.22
2023-12-15,Wheat Durum,1680.5,45.29
2023-03-05,Rice Basmati,1304.1,34.02
2025-04-10,Plums,122.8,55.19
2023-10-03,Barley,1027.0,30.57
2023-12-07,Plums,315.6,49.05
2024-08-15,Quinoa,1042.0,44.64
2025-03-26,Carrots Baby,580.2,19.96
2024-09-02,Milk Fresh,118.3,132.98
2025-02-16,Plums,225.8,61.84
2025-12-23,Pears,366.3,53.31
2024-11-04,Milk Almond,295.7,135.94
2024-06-01,Pears,381.7,42.77
2024-07-19,Cheese Cheddar,95.1,133.67
2023-11-04,Peaches,236.6,94.6
2024-12-30,Corn Yellow,1161.0,47.79
2023-09-18,Cream,209.5,28.42
2025-04-23,Raspberries,327.1,71.74
2023-07-01,Milk Fresh,367.8,56.2
2023-04-12,Strawberries,352.2,80.43
2024-09-10,Pineapple,172.3,66.87
2023-07-17,Soybeans,1987.0,59.58
2024-07-04,Onions Red,331.2,26.86
2025-06-29,Plums,266.8,44.08
2023-06-18,Plums,363.1,80.28
2025-03-11,Milk Almond,292.9,109.2
2025-03-23,Oats,1592.3,41.39
2024-05-20,Oranges Navel,338.2,42.4
2023-11-04,Soybeans,1460.2,52.16
2023-01-27,Carrots Baby,742.0,16.57
2025-11-26,Yogurt Strawberry,387.8,82.404
2025-05-17,Soybeans,988.3,59.9
2023-11-25,Carrots,490.6,18.96
2025-08-06,Eggplant,453.0,31.42
2024-07-20,Potatoes,584.7,21.07
2024-10-15,Grapes Green,369.4,53.3
2023-03-27,Apples Red,316.8,45.4
2023-09-25,Wheat Durum,551.5,59.91
2025-06-18,Cabbage,505.2,25.068
2023-06-04,Mangoes,348.7,89.53
2025-05-19,Wheat Durum,998.4,52.46
2024-04-24,Pears,337.4,78.79
2024-01-31,Cheese Cheddar,199.3,122.052
2024-11-23,Spinach,211.4,18.25
2023-02-11,Raspberries,307.0,81.82
2024-09-23,Quinoa,1421.3,47.67
2024-05-21,Cucumbers,372.9,33.42
2023-04-21,Corn Yellow,874.4,35.93
2023-12-22,Cucumbers,123.3,25.97
2024-03-09,Carrots,290.0,34.547999999999995
2024-09-23,Potatoes Sweet,539.0,25.76
2025-03-04,Butter,451.4,124.15
2024-08-03,Eggs,131.3,30.59
2023-09-10,Butter,445.6,86.18
2025-11-12,Yogurt Strawberry,193.1,116.71
2023-01-04,Grapes Green,327.6,66.47
2024-06-10,Plums,218.4,42.91
2023-03-07,Zucchini,495.4,20.37
2024-08-31,Grapes Red,96.3,83.11
2024-05-30,Eggplant,454.8,39.24
2024-02-27,Mangoes,327.8,50.03
2025-08-31,Zucchini,257.4,22.13
2023-06-26,Eggplant,162.6,28.78
2025-12-02,Rice Basmati,764.6,55.59
2025-08-11,Yogurt Plain,402.0,99.25
2023-05-10,Bananas,306.2,53.688
2025-12-02,Oats,1009.6,53.81
2025-04-11,Bananas,325.5,55.992
2025-07-05,Yogurt Strawberry,212.4,36.57
2025-07-23,Peaches,370.7,79.356
2025-04-16,Corn Yellow,1406.5,56.31
2025-10-28,Carrots,583.6,29.856
2025-07-27,Onions Red,524.6,27.38
2025-10-03,Eggs,192.1,34.46
2025-04-04,Raspberries,229.2,81.39
2023-03-28,Yogurt Plain,156.0,58.14
2023-09-03,Apples Red,210.2,111.264
2023-09-28,Rice Premium,1297.7,53.39
2024-12-17,Peaches,192.5,83.49
2023-02-11,Grapes Red,323.3,72.26
2025-02-22,Cheese Mozzarella,452.3,34.55
2025-05-06,Yogurt Plain,306.7,57.39
2025-02-03,Plums,285.0,68.81
2024-02-20,Grapes Green,81.7,45.37
2023-09-10,Mangoes,331.6,53.45
2024-10-01,Yogurt Plain,70.9,104.87
2024-10-27,Milk Almond,262.9,135.444
2025-09-27,Cabbage,181.8,35.75
2023-12-25,Bananas,393.4,84.804
2024-08-20,Oranges Navel,131.6,76.83
2023-11-22,Corn Yellow,1737.6,52.22
2023-01-14,Spinach,399.4,16.67
2025-08-05,Corn White,1474.7,49.0
2023-08-17,Eggs,395.1,29.97
2024-12-16,Potatoes,268.2,23.35
2024-05-01,Tomatoes Cherry,179.1,23.544
2024-03-31,Peaches,313.7,47.65
2025-01-30,Wheat Organic,1869.8,48.47
2024-05-12,Spinach,542.7,19.63
2024-03-29,Barley,1215.2,56.66
2023-08-26,Onions Red,378.1,32.43
2024-11-09,Grapes Red,252.8,47.61
2025-11-19,Eggplant,291.2,26.148
2023-01-01,Eggs,82.4,75.5
2024-10-26,Peppers Bell,458.1,39.77
2025-11-29,Milk Almond,132.1,59.004
2025-12-05,Yogurt Strawberry,220.7,52.85
2025-04-13,Milk Almond,403.2,89.43
2025-03-28,Carrots Baby,170.0,37.26
2025-11-26,Milk Fresh,83.1,87.972
2025-12-09,Eggs Organic,36.4,129.89
2024-09-19,Corn White,891.8,39.6
